"period_year","period_number","kod_zl","reg_num","zp"
2019,10,"625614765","020235861460",37398.0
2019,12,"625614765","020235861460",37398.0
2019,11,"625614765","020235861460",37398.0
2019,7,"625614765","020235861460",23111.0
2019,8,"625614765","020235861460",31050.0
2019,9,"625614765","020235861460",16767.0
2019,12,"214447366","020235861460",26703.0
2019,12,"718687967","020235861460",11280.0
2019,10,"718687967","020235861460",7520.0
2019,11,"718687967","020235861460",11280.0
2019,11,"472831568","020235861460",42021.0
2019,10,"472831568","020235861460",42021.0
2019,12,"472831568","020235861460",42021.0
2019,3,"472831568","020235861460",20355.0
2019,1,"472831568","020235861460",20355.0
2019,2,"472831568","020235861460",20355.0
2019,6,"472831568","020235861460",43890.0
2019,5,"472831568","020235861460",22355.0
2019,4,"472831568","020235861460",23355.0
2019,8,"472831568","020235861460",20355.0
2019,7,"472831568","020235861460",2373.0
2019,9,"472831568","020235861460",42021.0
2019,2,"324326369","020235861460",35673.0
2019,1,"324326369","020235861460",35673.0
2019,3,"324326369","020235861460",35673.0
2019,6,"324326369","020235861460",68184.0
2019,5,"324326369","020235861460",37673.0
2019,4,"324326369","020235861460",38673.0
2019,7,"324326369","020235861460",4075.0
2019,8,"324326369","020235861460",35673.0
2019,10,"49247771","020235861460",13662.0
2019,11,"49247771","020235861460",13662.0
2019,12,"49247771","020235861460",13662.0
2019,9,"49247771","020235861460",13662.0
2019,2,"872874572","020235861460",11280.0
2019,3,"872874572","020235861460",11280.0
2019,1,"872874572","020235861460",11280.0
2019,4,"872874572","020235861460",11280.0
2019,11,"872874572","020235861460",11280.0
2019,10,"872874572","020235861460",7520.0
2019,12,"872874572","020235861460",11280.0
2019,11,"608418772","020235861460",26829.0
2019,12,"608418772","020235861460",26829.0
2019,10,"608418772","020235861460",37260.0
2019,3,"189324972","020235861460",40710.0
2019,2,"189324972","020235861460",40710.0
2019,1,"189324972","020235861460",40710.0
2019,6,"189324972","020235861460",64528.0
2019,4,"189324972","020235861460",46710.0
2019,5,"189324972","020235861460",44710.0
2019,12,"175635772","020235861460",20395.0
2019,11,"175635772","020235861460",20395.0
2019,10,"175635772","020235861460",20395.0
2019,9,"175635772","020235861460",25612.0
2019,12,"189324972","020235861460",19665.0
2019,11,"189324972","020235861460",38088.0
2019,10,"189324972","020235861460",38088.0
2019,7,"189324972","020235861460",4745.0
2019,9,"189324972","020235861460",38088.0
2019,8,"189324972","020235861460",40710.0
2019,10,"898372574","020235861460",11280.0
2019,11,"898372574","020235861460",8389.0
2019,5,"898372574","020235861460",5127.0
2019,6,"898372574","020235861460",11280.0
2019,9,"898372574","020235861460",11280.0
2019,8,"898372574","020235861460",11280.0
2019,7,"898372574","020235861460",11280.0
2019,10,"297016375","020235861460",40986.0
2019,11,"297016375","020235861460",34362.0
2019,12,"297016375","020235861460",40986.0
2019,9,"297016375","020235861460",44566.0
2019,1,"181967776","020235861460",57653.0
2019,3,"181967776","020235861460",34884.0
2019,2,"181967776","020235861460",34884.0
2019,10,"117615576","020235861460",11280.0
2019,11,"117615576","020235861460",11280.0
2019,6,"181967776","020235861460",89650.0
2019,4,"181967776","020235861460",34884.0
2019,5,"181967776","020235861460",34884.0
2019,10,"107890576","020235861460",39567.0
2019,11,"107890576","020235861460",39567.0
2019,12,"107890576","020235861460",39567.0
2019,9,"107890576","020235861460",39567.0
2019,10,"478366577","020235861460",24840.0
2019,12,"478366577","020235861460",24840.0
2019,11,"478366577","020235861460",24840.0
2019,4,"775837377","020235861460",11280.0
2019,6,"775837377","020235861460",11280.0
2019,5,"775837377","020235861460",11280.0
2019,3,"478366577","020235861460",32637.0
2019,1,"478366577","020235861460",32637.0
2019,2,"478366577","020235861460",32637.0
2019,4,"478366577","020235861460",32637.0
2019,6,"478366577","020235861460",38023.0
2019,5,"478366577","020235861460",32637.0
2019,2,"775837377","020235861460",11280.0
2019,3,"775837377","020235861460",11280.0
2019,9,"478366577","020235861460",24840.0
2019,7,"478366577","020235861460",25384.0
2019,8,"478366577","020235861460",32637.0
2019,6,"749372578","020235861460",25392.0
2019,4,"749372578","020235861460",25392.0
2019,5,"749372578","020235861460",25392.0
2019,2,"749372578","020235861460",25392.0
2019,3,"749372578","020235861460",25392.0
2019,1,"749372578","020235861460",25392.0
2019,6,"318182378","020235861460",47998.0
2019,4,"318182378","020235861460",25963.0
2019,5,"318182378","020235861460",24963.0
2019,12,"318182378","020235861460",30139.0
2019,10,"318182378","020235861460",30139.0
2019,11,"318182378","020235861460",30139.0
2019,3,"318182378","020235861460",22963.0
2019,2,"318182378","020235861460",22963.0
2019,1,"318182378","020235861460",22963.0
2019,12,"147320178","020235861460",4198.0
2019,8,"749372578","020235861460",35392.0
2019,9,"749372578","020235861460",23909.0
2019,7,"749372578","020235861460",24265.0
2019,10,"749372578","020235861460",23909.0
2019,12,"749372578","020235861460",39556.0
2019,11,"749372578","020235861460",23909.0
2019,7,"318182378","020235861460",2662.0
2019,8,"318182378","020235861460",32963.0
2019,9,"318182378","020235861460",30139.0
2019,12,"155155579","020235861460",24840.0
2019,11,"155155579","020235861460",24840.0
2019,10,"155155579","020235861460",24840.0
2019,9,"155155579","020235861460",31811.0
2019,7,"959923381","020235861460",3220.0
2019,9,"959923381","020235861460",24840.0
2019,8,"959923381","020235861460",38980.0
2019,1,"375379181","020235861460",11280.0
2019,2,"375379181","020235861460",11280.0
2019,3,"375379181","020235861460",11280.0
2019,12,"959923381","020235861460",24840.0
2019,10,"959923381","020235861460",24840.0
2019,11,"959923381","020235861460",24840.0
2019,1,"959923381","020235861460",28980.0
2019,2,"959923381","020235861460",33055.0
2019,3,"959923381","020235861460",28980.0
2019,3,"476400981","020235861460",19044.0
2019,2,"476400981","020235861460",19044.0
2019,1,"476400981","020235861460",19044.0
2019,5,"476400981","020235861460",21044.0
2019,6,"476400981","020235861460",40097.0
2019,4,"476400981","020235861460",22044.0
2019,9,"972887581","020235861460",11280.0
2019,8,"972887581","020235861460",19835.0
2019,5,"375379181","020235861460",11280.0
2019,6,"375379181","020235861460",10729.0
2019,4,"375379181","020235861460",11280.0
2019,6,"959923381","020235861460",57831.0
2019,4,"959923381","020235861460",31587.0
2019,5,"959923381","020235861460",31587.0
2019,9,"476400981","020235861460",20424.0
2019,8,"476400981","020235861460",19044.0
2019,7,"476400981","020235861460",2227.0
2019,7,"375379181","020235861460",11280.0
2019,10,"476400981","020235861460",9833.0
2019,12,"45468982","020235861460",26082.0
2019,11,"45468982","020235861460",26082.0
2019,10,"45468982","020235861460",26082.0
2019,6,"45468982","020235861460",24230.0
2019,4,"45468982","020235861460",12115.0
2019,5,"45468982","020235861460",12115.0
2019,9,"45468982","020235861460",26082.0
2019,7,"45468982","020235861460",24230.0
2019,8,"45468982","020235861460",24230.0
2019,9,"762078782","020235861460",20366.0
2019,3,"45468982","020235861460",12115.0
2019,2,"45468982","020235861460",12115.0
2019,12,"55729782","020235861460",11280.0
2019,6,"928054783","020235861460",45062.0
2019,4,"928054783","020235861460",23355.0
2019,5,"928054783","020235861460",22355.0
2019,3,"928054783","020235861460",20355.0
2019,2,"928054783","020235861460",20355.0
2019,1,"928054783","020235861460",20355.0
2019,11,"928054783","020235861460",40779.0
2019,10,"928054783","020235861460",40779.0
2019,12,"928054783","020235861460",40779.0
2019,8,"928054783","020235861460",30355.0
2019,9,"928054783","020235861460",40779.0
2019,7,"928054783","020235861460",2373.0
2019,12,"584836784","020235861460",34884.0
2019,11,"584836784","020235861460",34884.0
2019,10,"584836784","020235861460",12115.0
2019,6,"584836784","020235861460",34079.0
2019,5,"584836784","020235861460",15652.0
2019,4,"584836784","020235861460",15652.0
2019,2,"584836784","020235861460",15652.0
2019,1,"584836784","020235861460",19464.0
2019,3,"584836784","020235861460",15652.0
2019,2,"721039584","020235861460",11280.0
2019,1,"721039584","020235861460",11280.0
2019,3,"721039584","020235861460",11280.0
2019,9,"505413184","020235861460",33534.0
2019,12,"505413184","020235861460",33534.0
2019,10,"505413184","020235861460",33534.0
2019,11,"505413184","020235861460",33534.0
2019,8,"584836784","020235861460",11840.0
2019,7,"584836784","020235861460",1739.0
2019,9,"584836784","020235861460",38696.0
2019,6,"178474186","020235861460",50772.0
2019,4,"178474186","020235861460",26565.0
2019,5,"178474186","020235861460",26565.0
2019,3,"178474186","020235861460",26565.0
2019,2,"178474186","020235861460",26565.0
2019,1,"178474186","020235861460",26565.0
2019,9,"178474186","020235861460",15939.0
2019,7,"178474186","020235861460",2952.0
2019,8,"178474186","020235861460",26565.0
2019,11,"178474186","020235861460",15939.0
2019,12,"178474186","020235861460",15939.0
2019,10,"178474186","020235861460",15939.0
2019,1,"749713988","020235861460",24840.0
2019,2,"749713988","020235861460",24840.0
2019,3,"749713988","020235861460",24840.0
2019,6,"749713988","020235861460",47069.0
2019,4,"749713988","020235861460",24840.0
2019,5,"749713988","020235861460",24840.0
2019,10,"749713988","020235861460",33534.0
2019,11,"749713988","020235861460",33534.0
2019,12,"749713988","020235861460",33534.0
2019,12,"820958788","020235861460",21114.0
2019,8,"749713988","020235861460",34840.0
2019,9,"749713988","020235861460",40066.0
2019,7,"749713988","020235861460",2760.0
2019,11,"820958788","020235861460",21114.0
2019,10,"820958788","020235861460",21114.0
2019,6,"512235188","020235861460",32076.0
2019,4,"512235188","020235861460",32292.0
2019,5,"512235188","020235861460",32292.0
2019,9,"820958788","020235861460",21114.0
2019,12,"41088788","020235861460",12123.0
2019,11,"41088788","020235861460",12123.0
2019,2,"512235188","020235861460",32292.0
2019,1,"512235188","020235861460",32292.0
2019,3,"512235188","020235861460",32292.0
2019,7,"512235188","020235861460",32292.0
2019,8,"512235188","020235861460",32292.0
2019,6,"101411590","020235861460",110467.0
2019,5,"101411590","020235861460",58855.0
2019,4,"101411590","020235861460",60855.0
2019,10,"48790590","020235861460",27738.0
2019,12,"48790590","020235861460",27738.0
2019,11,"48790590","020235861460",30346.0
2019,10,"674011190","020235861460",11280.0
2019,12,"674011190","020235861460",11280.0
2019,11,"674011190","020235861460",11280.0
2019,10,"101411590","020235861460",58995.0
2019,11,"101411590","020235861460",58995.0
2019,12,"101411590","020235861460",58995.0
2019,7,"101411590","020235861460",6317.0
2019,8,"101411590","020235861460",54855.0
2019,9,"101411590","020235861460",58995.0
2019,1,"101411590","020235861460",54855.0
2019,3,"101411590","020235861460",54855.0
2019,2,"101411590","020235861460",54855.0
2019,9,"48790590","020235861460",27738.0
2019,8,"674011190","020235861460",11280.0
2019,7,"674011190","020235861460",11280.0
2019,9,"674011190","020235861460",11280.0
2019,7,"329536791","020235861460",3805.0
2019,8,"329536791","020235861460",32248.0
2019,9,"329536791","020235861460",20561.0
2019,10,"329536791","020235861460",30415.0
2019,12,"329536791","020235861460",40681.0
2019,11,"329536791","020235861460",38126.0
2019,6,"275550591","020235861460",28980.0
2019,4,"275550591","020235861460",28980.0
2019,5,"275550591","020235861460",28980.0
2019,1,"329536791","020235861460",32248.0
2019,3,"329536791","020235861460",32248.0
2019,2,"329536791","020235861460",32248.0
2019,8,"275550591","020235861460",42980.0
2019,7,"275550591","020235861460",26958.0
2019,6,"329536791","020235861460",65930.0
2019,4,"329536791","020235861460",38248.0
2019,5,"329536791","020235861460",36248.0
2019,3,"275550591","020235861460",18980.0
2019,2,"275550591","020235861460",16560.0
2019,1,"275550591","020235861460",16560.0
2019,3,"611360793","020235861460",12123.0
2019,2,"611360793","020235861460",12123.0
2019,6,"611360793","020235861460",12123.0
2019,5,"611360793","020235861460",12123.0
2019,4,"611360793","020235861460",12123.0
2019,6,"466971394","020235861460",34884.0
2019,4,"466971394","020235861460",34884.0
2019,5,"466971394","020235861460",34884.0
2019,1,"466971394","020235861460",55444.0
2019,3,"466971394","020235861460",34884.0
2019,2,"466971394","020235861460",34884.0
2019,9,"466971394","020235861460",34884.0
2019,8,"466971394","020235861460",42460.0
2019,7,"466971394","020235861460",67521.0
2019,10,"466971394","020235861460",14324.0
2019,11,"466971394","020235861460",34884.0
2019,12,"466971394","020235861460",34884.0
2019,11,"813878394","020235861460",42366.0
2019,10,"813878394","020235861460",42366.0
2019,12,"813878394","020235861460",42366.0
2019,3,"650435196","020235861460",12123.0
2019,1,"650435196","020235861460",12123.0
2019,2,"650435196","020235861460",12123.0
2019,4,"650435196","020235861460",12123.0
2019,3,"29412798","020235861460",11280.0
2019,1,"29412798","020235861460",11280.0
2019,2,"29412798","020235861460",11280.0
2019,6,"29412798","020235861460",10729.0
2019,4,"29412798","020235861460",11280.0
2019,5,"29412798","020235861460",11280.0
2019,7,"29412798","020235861460",11280.0
2019,10,"29412798","020235861460",11280.0
2019,12,"29412798","020235861460",11280.0
2019,11,"29412798","020235861460",11280.0
2019,9,"29412798","020235861460",11280.0
2019,8,"29412798","020235861460",11280.0
2019,8,"966177000","020235861460",30636.0
2019,9,"966177000","020235861460",19665.0
2019,7,"966177000","020235861460",2143.0
2019,12,"966177000","020235861460",19665.0
2019,10,"966177000","020235861460",19665.0
2019,11,"966177000","020235861460",19665.0
2019,2,"966177000","020235861460",18285.0
2019,1,"966177000","020235861460",18285.0
2019,3,"966177000","020235861460",18285.0
2019,6,"966177000","020235861460",41105.0
2019,5,"966177000","020235861460",20285.0
2019,4,"966177000","020235861460",21285.0
2019,5,"689119401","020235861460",22355.0
2019,6,"689119401","020235861460",45062.0
2019,4,"689119401","020235861460",23355.0
2019,2,"689119401","020235861460",20355.0
2019,1,"689119401","020235861460",20355.0
2019,3,"689119401","020235861460",20355.0
2019,10,"689119401","020235861460",40779.0
2019,11,"689119401","020235861460",30348.0
2019,12,"689119401","020235861460",30348.0
2019,11,"769575401","020235861460",12123.0
2019,12,"769575401","020235861460",12123.0
2019,10,"769575401","020235861460",12123.0
2019,8,"689119401","020235861460",35355.0
2019,7,"689119401","020235861460",2484.0
2019,9,"689119401","020235861460",19665.0
2019,9,"769575401","020235861460",12123.0
2019,7,"769575401","020235861460",12123.0
2019,8,"769575401","020235861460",12966.0
2019,12,"431688402","020235861460",4772.0
2020,5,"141589402","020235861460",27324.0
2020,6,"141589402","020235861460",55839.0
2020,4,"141589402","020235861460",27324.0
2020,4,"959923381","020235861460",24840.0
2020,5,"959923381","020235861460",24840.0
2020,6,"959923381","020235861460",48267.0
2020,11,"629951820","020235861460",24974.0
2020,10,"629951820","020235861460",31910.0
2020,12,"629951820","020235861460",27942.0
2020,7,"298894151","020235861460",20474.0
2020,3,"695558891","020235861460",42848.0
2020,2,"695558891","020235861460",40848.0
2020,1,"695558891","020235861460",40848.0
2020,4,"680006901","020235861460",29498.0
2020,5,"680006901","020235861460",29498.0
2020,6,"680006901","020235861460",55702.0
2020,5,"687155448","020235861460",29932.0
2020,6,"687155448","020235861460",56765.0
2020,4,"687155448","020235861460",29932.0
2020,2,"146824488","020235861460",41980.0
2020,1,"146824488","020235861460",41980.0
2020,3,"146824488","020235861460",43980.0
2020,9,"877425309","020235861460",45710.0
2020,8,"877425309","020235861460",44228.0
2020,7,"877425309","020235861460",6552.0
2020,2,"122745476","020235861460",19665.0
2020,3,"122745476","020235861460",20665.0
2020,10,"295550895","020235861460",36533.0
2020,12,"295550895","020235861460",37533.0
2020,11,"295550895","020235861460",39533.0
2020,4,"234660243","020235861460",37260.0
2020,5,"234660243","020235861460",37260.0
2020,6,"234660243","020235861460",37260.0
2020,11,"449310224","020235861460",12130.0
2020,12,"449310224","020235861460",12130.0
2020,4,"437649432","020235861460",26703.0
2020,6,"437649432","020235861460",26507.0
2020,5,"437649432","020235861460",26703.0
2020,7,"437649432","020235861460",26507.0
2020,8,"437649432","020235861460",26703.0
2020,9,"437649432","020235861460",34884.0
2020,1,"434367662","020235861460",34884.0
2020,7,"945035759","020235861460",2821.0
2020,8,"945035759","020235861460",19044.0
2020,2,"446888347","020235861460",12420.0
2020,3,"446888347","020235861460",25565.0
2020,11,"142270226","020235861460",29459.0
2020,10,"142270226","020235861460",26459.0
2020,12,"142270226","020235861460",27459.0
2020,4,"643555263","020235861460",12420.0
2020,5,"643555263","020235861460",12420.0
2020,6,"643555263","020235861460",23738.0
2020,5,"820719110","020235861460",12130.0
2020,4,"820719110","020235861460",12130.0
2020,6,"820719110","020235861460",14817.0
2020,12,"649090244","020235861460",12973.0
2020,11,"649090244","020235861460",12973.0
2020,10,"649090244","020235861460",12973.0
2020,9,"517834086","020235861460",47128.0
2020,7,"517834086","020235861460",6378.0
2020,8,"517834086","020235861460",43051.0
2020,1,"820958788","020235861460",21114.0
2020,2,"820958788","020235861460",30620.0
2020,3,"820958788","020235861460",29401.0
2020,11,"189324972","020235861460",39119.0
2020,10,"189324972","020235861460",36119.0
2020,12,"189324972","020235861460",37119.0
2020,1,"718687967","020235861460",12130.0
2020,5,"796354882","020235861460",12973.0
2020,4,"796354882","020235861460",12973.0
2020,6,"796354882","020235861460",12510.0
2020,6,"318182378","020235861460",58143.0
2020,5,"318182378","020235861460",31139.0
2020,4,"318182378","020235861460",32139.0
2020,8,"728897959","020235861460",19044.0
2020,7,"728897959","020235861460",2821.0
2020,9,"728897959","020235861460",30392.0
2020,8,"549042047","020235861460",29704.0
2020,9,"549042047","020235861460",30424.0
2020,7,"549042047","020235861460",4400.0
2020,6,"993719268","020235861460",29013.0
2020,5,"993719268","020235861460",15180.0
2020,4,"993719268","020235861460",15180.0
2020,11,"148907051","020235861460",43521.0
2020,12,"148907051","020235861460",41521.0
2020,10,"148907051","020235861460",48718.0
2020,4,"349642765","020235861460",12130.0
2020,5,"349642765","020235861460",12130.0
2020,6,"349642765","020235861460",22702.0
2020,3,"349642765","020235861460",12130.0
2020,2,"349642765","020235861460",12130.0
2020,1,"349642765","020235861460",12130.0
2020,8,"749918652","020235861460",12130.0
2020,7,"749918652","020235861460",12130.0
2020,5,"918062346","020235861460",12130.0
2020,6,"918062346","020235861460",12130.0
2020,4,"918062346","020235861460",12130.0
2020,3,"825109039","020235861460",53003.0
2020,2,"825109039","020235861460",38709.0
2020,1,"825109039","020235861460",38709.0
2020,5,"744859457","020235861460",24840.0
2020,6,"744859457","020235861460",55766.0
2020,4,"744859457","020235861460",24840.0
2020,2,"220663727","020235861460",33503.0
2020,3,"220663727","020235861460",37640.0
2020,1,"220663727","020235861460",26185.0
2020,3,"615850288","020235861460",34471.0
2020,2,"615850288","020235861460",34471.0
2020,1,"615850288","020235861460",34471.0
2020,5,"701145253","020235861460",12130.0
2020,6,"701145253","020235861460",11091.0
2020,4,"701145253","020235861460",12130.0
2020,10,"593888361","020235861460",40698.0
2020,11,"593888361","020235861460",40698.0
2020,12,"593888361","020235861460",40698.0
2020,11,"110849306","020235861460",34565.0
2020,12,"110849306","020235861460",32565.0
2020,10,"110849306","020235861460",31565.0
2020,5,"476857811","020235861460",12130.0
2020,4,"476857811","020235861460",12130.0
2020,6,"476857811","020235861460",12130.0
2020,8,"476857811","020235861460",12130.0
2020,7,"476857811","020235861460",12130.0
2020,9,"476857811","020235861460",12130.0
2020,1,"139484897","020235861460",38009.0
2020,3,"139484897","020235861460",33120.0
2020,2,"139484897","020235861460",48819.0
2020,9,"692906613","020235861460",29840.0
2020,7,"692906613","020235861460",3680.0
2020,8,"692906613","020235861460",24840.0
2020,4,"763471950","020235861460",43069.0
2020,6,"763471950","020235861460",50922.0
2020,5,"763471950","020235861460",26082.0
2020,6,"190893513","020235861460",11091.0
2020,4,"190893513","020235861460",12130.0
2020,5,"190893513","020235861460",12130.0
2020,2,"310437649","020235861460",50926.0
2020,3,"310437649","020235861460",41420.0
2020,1,"310437649","020235861460",41420.0
2020,5,"906931248","020235861460",25461.0
2020,4,"906931248","020235861460",50338.0
2020,6,"906931248","020235861460",25461.0
2020,11,"701145253","020235861460",12130.0
2020,12,"701145253","020235861460",12130.0
2020,10,"701145253","020235861460",12130.0
2020,2,"618434940","020235861460",12130.0
2020,3,"618434940","020235861460",12130.0
2020,1,"618434940","020235861460",6065.0
2020,6,"704202918","020235861460",34884.0
2020,5,"704202918","020235861460",34884.0
2020,4,"704202918","020235861460",34884.0
2020,12,"955247392","020235861460",56888.0
2020,10,"955247392","020235861460",59745.0
2020,11,"955247392","020235861460",56888.0
2020,3,"32523693","020235861460",23528.0
2020,1,"32523693","020235861460",21528.0
2020,2,"32523693","020235861460",21528.0
2020,10,"370799007","020235861460",37602.0
2020,11,"370799007","020235861460",39602.0
2020,12,"370799007","020235861460",37602.0
2020,12,"800312945","020235861460",12130.0
2020,8,"680006901","020235861460",29498.0
2020,9,"680006901","020235861460",39884.0
2020,7,"680006901","020235861460",4370.0
2020,9,"89494443","020235861460",2333.0
2020,8,"89494443","020235861460",12130.0
2020,9,"67807273","020235861460",27308.0
2020,8,"67807273","020235861460",29152.0
2020,7,"67807273","020235861460",4319.0
2020,12,"460284912","020235861460",24285.0
2020,11,"460284912","020235861460",26285.0
2020,10,"460284912","020235861460",23285.0
2020,5,"509633506","020235861460",26254.0
2020,6,"509633506","020235861460",47850.0
2020,4,"509633506","020235861460",27254.0
2020,9,"558772023","020235861460",26186.0
2020,3,"852940658","020235861460",42504.0
2020,1,"852940658","020235861460",42504.0
2020,2,"852940658","020235861460",57010.0
2020,5,"274034278","020235861460",41986.0
2020,6,"274034278","020235861460",80754.0
2020,4,"274034278","020235861460",42986.0
2020,1,"721838668","020235861460",9098.0
2020,3,"457722875","020235861460",42366.0
2020,2,"457722875","020235861460",36335.0
2020,1,"457722875","020235861460",12130.0
2020,11,"836844325","020235861460",44509.0
2020,12,"836844325","020235861460",44509.0
2020,10,"836844325","020235861460",44509.0
2020,7,"489931230","020235861460",2924.0
2020,8,"489931230","020235861460",19734.0
2020,9,"489931230","020235861460",21698.0
2020,11,"489931230","020235861460",16698.0
2020,12,"489931230","020235861460",16698.0
2020,10,"489931230","020235861460",16698.0
2020,3,"489931230","020235861460",19734.0
2020,2,"489931230","020235861460",19734.0
2020,1,"489931230","020235861460",19734.0
2020,9,"240871258","020235861460",48460.0
2020,8,"240871258","020235861460",30900.0
2020,7,"240871258","020235861460",36514.0
2020,8,"962151236","020235861460",24598.0
2020,7,"962151236","020235861460",3644.0
2020,8,"753261447","020235861460",12130.0
2020,9,"753261447","020235861460",12130.0
2020,7,"753261447","020235861460",12130.0
2020,4,"952135546","020235861460",34279.0
2020,5,"952135546","020235861460",34279.0
2020,6,"952135546","020235861460",64879.0
2020,11,"34568003","020235861460",34884.0
2020,10,"34568003","020235861460",34884.0
2020,12,"34568003","020235861460",34884.0
2020,3,"295550895","020235861460",29531.0
2020,3,"142270226","020235861460",31808.0
2020,2,"142270226","020235861460",29808.0
2020,1,"142270226","020235861460",29808.0
2020,4,"142270226","020235861460",31808.0
2020,5,"142270226","020235861460",30808.0
2020,6,"142270226","020235861460",58882.0
2020,4,"771408403","020235861460",35708.0
2020,6,"771408403","020235861460",68247.0
2020,5,"771408403","020235861460",35708.0
2020,2,"771408403","020235861460",35708.0
2020,1,"771408403","020235861460",35708.0
2020,3,"771408403","020235861460",35708.0
2020,5,"155155579","020235861460",24840.0
2020,6,"155155579","020235861460",44838.0
2020,4,"155155579","020235861460",24840.0
2020,1,"155155579","020235861460",24840.0
2020,3,"155155579","020235861460",24840.0
2020,2,"155155579","020235861460",34346.0
2020,10,"963978171","020235861460",57408.0
2020,11,"963978171","020235861460",57408.0
2020,12,"963978171","020235861460",57408.0
2020,4,"500695620","020235861460",31825.0
2020,6,"500695620","020235861460",24840.0
2020,5,"500695620","020235861460",27739.0
2020,2,"147320178","020235861460",39935.0
2020,1,"147320178","020235861460",12973.0
2020,3,"147320178","020235861460",30429.0
2020,2,"478366577","020235861460",24840.0
2020,1,"478366577","020235861460",24840.0
2020,3,"478366577","020235861460",24840.0
2020,9,"146824488","020235861460",45572.0
2020,8,"146824488","020235861460",42980.0
2020,7,"146824488","020235861460",6367.0
2020,2,"141589402","020235861460",36830.0
2020,3,"141589402","020235861460",27324.0
2020,1,"141589402","020235861460",27324.0
2020,5,"914860464","020235861460",37515.0
2020,6,"914860464","020235861460",59769.0
2020,4,"914860464","020235861460",38515.0
2020,3,"695054152","020235861460",35037.0
2020,1,"695054152","020235861460",33037.0
2020,2,"695054152","020235861460",33037.0
2020,12,"318182378","020235861460",25375.0
2020,11,"318182378","020235861460",27375.0
2020,10,"318182378","020235861460",24375.0
2020,7,"946984748","020235861460",3690.0
2020,8,"946984748","020235861460",24908.0
2020,6,"946984748","020235861460",49175.0
2020,5,"946984748","020235861460",24908.0
2020,4,"946984748","020235861460",26908.0
2020,12,"800834247","020235861460",32330.0
2020,11,"800834247","020235861460",34330.0
2020,10,"800834247","020235861460",33565.0
2020,4,"428058681","020235861460",24840.0
2020,5,"428058681","020235861460",24840.0
2020,6,"428058681","020235861460",47515.0
2020,4,"478366577","020235861460",24840.0
2020,5,"478366577","020235861460",29840.0
2020,6,"478366577","020235861460",48966.0
2020,8,"478366577","020235861460",24840.0
2020,7,"478366577","020235861460",3680.0
2020,8,"627136692","020235861460",23955.0
2020,7,"627136692","020235861460",3549.0
2020,9,"627136692","020235861460",17115.0
2020,6,"469321863","020235861460",48036.0
2020,4,"469321863","020235861460",24840.0
2020,5,"469321863","020235861460",24840.0
2020,11,"394310468","020235861460",34884.0
2020,12,"394310468","020235861460",34884.0
2020,10,"394310468","020235861460",34884.0
2020,2,"96468282","020235861460",36955.0
2020,1,"96468282","020235861460",36955.0
2020,3,"96468282","020235861460",38955.0
2020,5,"96468282","020235861460",37955.0
2020,4,"96468282","020235861460",38955.0
2020,6,"96468282","020235861460",69814.0
2020,5,"425409617","020235861460",12130.0
2020,4,"425409617","020235861460",12130.0
2020,6,"425409617","020235861460",11671.0
2020,3,"110849306","020235861460",21044.0
2020,2,"110849306","020235861460",19044.0
2020,1,"110849306","020235861460",19044.0
2020,5,"460284912","020235861460",28117.0
2020,6,"460284912","020235861460",52447.0
2020,4,"460284912","020235861460",29117.0
2020,7,"558274112","020235861460",12130.0
2020,8,"558274112","020235861460",12130.0
2020,4,"450027655","020235861460",26910.0
2020,6,"450027655","020235861460",51564.0
2020,5,"450027655","020235861460",26910.0
2020,7,"958439421","020235861460",6917.0
2020,8,"958439421","020235861460",46692.0
2020,3,"274034278","020235861460",42986.0
2020,2,"274034278","020235861460",40986.0
2020,1,"274034278","020235861460",40986.0
2020,11,"425409617","020235861460",12130.0
2020,10,"425409617","020235861460",12130.0
2020,12,"425409617","020235861460",12130.0
2020,7,"425409617","020235861460",12130.0
2020,8,"425409617","020235861460",12130.0
2020,9,"425409617","020235861460",12130.0
2020,10,"472831568","020235861460",23285.0
2020,12,"472831568","020235861460",24285.0
2020,11,"472831568","020235861460",26285.0
2020,10,"476857811","020235861460",12130.0
2020,11,"476857811","020235861460",12130.0
2020,12,"476857811","020235861460",12130.0
2020,4,"148907051","020235861460",34830.0
2020,6,"148907051","020235861460",66304.0
2020,5,"148907051","020235861460",34830.0
2020,11,"749918652","020235861460",12130.0
2020,10,"749918652","020235861460",12130.0
2020,12,"749918652","020235861460",12130.0
2020,11,"451739765","020235861460",12130.0
2020,12,"451739765","020235861460",12130.0
2020,10,"451739765","020235861460",12130.0
2020,1,"251632024","020235861460",33229.0
2020,10,"928054783","020235861460",25355.0
2020,11,"928054783","020235861460",28355.0
2020,12,"928054783","020235861460",26355.0
2020,1,"928054783","020235861460",50558.0
2020,3,"928054783","020235861460",42779.0
2020,2,"928054783","020235861460",40779.0
2020,5,"695054152","020235861460",34037.0
2020,6,"695054152","020235861460",68195.0
2020,4,"695054152","020235861460",35037.0
2020,4,"446888347","020235861460",25565.0
2020,6,"446888347","020235861460",25565.0
2020,5,"446888347","020235861460",25565.0
2020,11,"270996869","020235861460",12130.0
2020,12,"270996869","020235861460",12130.0
2020,10,"270996869","020235861460",12130.0
2020,6,"3067678","020235861460",64909.0
2020,5,"3067678","020235861460",42400.0
